## 20190510214007
1260.000, -10.956, -31.792, -32.650, -36.061
1260.050, -10.679, -32.129, -33.080, -35.665
1260.100, -10.422, -31.574, -33.556, -36.045
1260.150, -10.167, -31.845, -33.356, -35.668
1260.200, -9.931, -31.710, -33.828, -36.066
1260.250, -9.686, -32.010, -33.840, -35.307
1260.300, -9.468, -31.587, -33.605, -35.305
1260.350, -9.240, -31.983, -33.145, -35.652
1260.400, -9.038, -31.856, -32.762, -35.031
1260.450, -8.825, -31.824, -33.048, -35.869
1260.500, -8.621, -31.692, -33.272, -36.032
1260.550, -8.421, -31.881, -33.298, -34.860
1260.600, -8.223, -31.704, -32.952, -35.050
1260.650, -8.030, -31.834, -33.141, -34.961
1260.700, -7.831, -31.794, -33.597, -35.100
1260.750, -7.649, -31.641, -33.545, -35.711
1260.800, -7.461, -31.701, -33.301, -35.950
1260.850, -7.283, -31.853, -33.079, -35.387
1260.900, -7.105, -31.905, -33.348, -35.182
1260.950, -6.936, -31.593, -33.665, -35.458
1261.000, -6.760, -31.822, -33.384, -35.298
1261.050, -6.596, -31.955, -33.468, -34.973
1261.100, -6.428, -31.855, -33.553, -34.917
1261.150, -6.273, -32.087, -33.577, -34.941
1261.200, -6.114, -32.052, -33.597, -34.708
1261.250, -5.965, -31.913, -34.000, -34.434
1261.300, -5.815, -32.007, -34.133, -34.604
1261.350, -5.669, -32.172, -33.943, -35.160
1261.400, -5.530, -32.093, -34.252, -35.090
1261.450, -5.389, -31.929, -34.213, -35.218
1261.500, -5.255, -31.968, -34.115, -34.483
1261.550, -5.122, -32.007, -33.772, -34.419
1261.600, -4.995, -32.084, -33.862, -34.803
1261.650, -4.868, -32.131, -34.382, -34.541
1261.700, -4.743, -32.316, -34.427, -34.811
1261.750, -4.620, -32.124, -34.463, -34.802
1261.800, -4.503, -32.218, -34.209, -34.536
1261.850, -4.387, -32.425, -34.333, -34.721
1261.900, -4.273, -32.811, -34.548, -34.834
1261.950, -4.163, -32.344, -34.993, -34.837
1262.000, -4.059, -32.198, -34.530, -35.082
1262.050, -3.952, -32.010, -34.278, -34.470
1262.100, -3.853, -31.717, -34.755, -34.724
1262.150, -3.754, -32.036, -34.444, -35.177
1262.200, -3.662, -32.300, -34.351, -35.564
1262.250, -3.572, -32.221, -35.115, -35.671
1262.300, -3.485, -32.629, -34.839, -35.405
1262.350, -3.399, -32.633, -34.951, -35.341
1262.400, -3.313, -32.321, -35.045, -35.627
1262.450, -3.235, -32.483, -35.284, -35.471
1262.500, -3.158, -32.350, -34.730, -35.128
1262.550, -3.085, -32.554, -34.422, -35.654
1262.600, -3.013, -32.530, -35.156, -35.624
1262.650, -2.944, -32.361, -35.291, -35.312
1262.700, -2.878, -32.545, -35.164, -35.924
1262.750, -2.814, -32.586, -35.493, -35.994
1262.800, -2.752, -32.583, -35.427, -35.605
1262.850, -2.692, -32.649, -35.247, -35.814
1262.900, -2.634, -32.759, -34.818, -35.972
1262.950, -2.579, -33.110, -34.969, -35.963
1263.000, -2.528, -32.976, -35.728, -36.568
1263.050, -2.478, -32.555, -35.188, -36.225
1263.100, -2.429, -32.317, -34.662, -35.983
1263.150, -2.385, -32.432, -35.098, -36.002
1263.200, -2.343, -32.656, -34.761, -35.706
1263.250, -2.303, -32.725, -34.907, -36.313
1263.300, -2.264, -32.590, -35.886, -36.922
1263.350, -2.227, -32.576, -35.497, -36.633
1263.400, -2.193, -32.911, -35.109, -35.880
1263.450, -2.160, -33.010, -34.795, -36.403
1263.500, -2.129, -32.705, -35.241, -36.963
1263.550, -2.099, -32.763, -35.406, -36.699
1263.600, -2.072, -32.517, -35.145, -36.582
1263.650, -2.046, -32.544, -34.576, -36.233
1263.700, -2.024, -33.156, -35.065, -36.417
1263.750, -2.002, -33.237, -34.866, -36.882
1263.800, -1.981, -32.998, -34.890, -36.650
1263.850, -1.960, -33.413, -34.963, -36.854
1263.900, -1.942, -33.226, -35.467, -36.966
1263.950, -1.926, -32.603, -35.347, -36.554
