## 20190510155935
1260.000, -10.951, -34.394, -35.662, -37.569
1260.050, -10.655, -34.408, -35.676, -37.008
1260.100, -10.382, -34.422, -36.094, -37.555
1260.150, -10.095, -35.412, -37.579, -36.987
1260.200, -9.843, -35.076, -36.567, -36.520
1260.250, -9.578, -34.756, -37.059, -38.891
1260.300, -9.333, -34.742, -36.173, -36.647
1260.350, -9.080, -35.043, -36.996, -36.515
1260.400, -8.840, -34.764, -36.207, -37.424
1260.450, -8.607, -34.995, -36.895, -37.064
1260.500, -8.380, -34.751, -36.606, -37.949
1260.550, -8.162, -34.941, -36.146, -38.158
1260.600, -7.951, -34.504, -36.038, -37.202
1260.650, -7.747, -35.050, -36.024, -36.555
1260.700, -7.545, -35.062, -37.062, -37.156
1260.750, -7.358, -34.725, -37.117, -36.697
1260.800, -7.165, -34.856, -37.342, -36.075
1260.850, -6.987, -34.957, -37.119, -36.918
1260.900, -6.799, -34.964, -37.362, -37.919
1260.950, -6.629, -34.509, -37.120, -37.642
1261.000, -6.447, -34.592, -37.896, -37.048
1261.050, -6.278, -34.221, -37.261, -37.369
1261.100, -6.107, -34.832, -37.475, -37.532
1261.150, -5.943, -34.563, -38.120, -38.045
1261.200, -5.781, -34.445, -38.298, -37.710
1261.250, -5.622, -34.461, -36.545, -38.634
1261.300, -5.464, -34.246, -37.745, -38.405
1261.350, -5.312, -34.404, -37.378, -39.454
1261.400, -5.163, -34.263, -37.108, -38.139
1261.450, -5.014, -34.177, -36.745, -38.037
1261.500, -4.872, -34.163, -36.900, -37.807
1261.550, -4.730, -34.509, -36.745, -37.571
1261.600, -4.594, -34.719, -36.839, -37.924
1261.650, -4.457, -34.697, -37.718, -38.608
1261.700, -4.325, -34.676, -37.468, -38.446
1261.750, -4.194, -34.470, -37.311, -37.731
1261.800, -4.066, -34.332, -37.530, -38.720
1261.850, -3.940, -34.517, -37.926, -39.160
1261.900, -3.821, -34.424, -38.167, -38.341
1261.950, -3.701, -34.323, -38.169, -38.605
1262.000, -3.587, -34.333, -38.179, -38.314
1262.050, -3.472, -34.349, -38.759, -38.120
1262.100, -3.362, -34.370, -38.986, -38.140
1262.150, -3.254, -34.639, -38.388, -39.437
1262.200, -3.150, -34.485, -37.743, -38.497
1262.250, -3.048, -34.445, -38.742, -38.219
1262.300, -2.951, -34.237, -37.922, -38.828
1262.350, -2.857, -34.652, -38.180, -39.014
1262.400, -2.764, -34.570, -37.848, -39.027
1262.450, -2.676, -34.308, -38.114, -39.610
1262.500, -2.587, -34.569, -39.334, -39.945
1262.550, -2.504, -34.605, -38.948, -39.936
1262.600, -2.422, -35.026, -39.245, -39.920
1262.650, -2.345, -35.038, -38.513, -38.872
1262.700, -2.270, -34.383, -38.368, -38.615
1262.750, -2.197, -34.266, -38.171, -39.419
1262.800, -2.126, -34.717, -38.729, -39.824
1262.850, -2.057, -34.610, -39.348, -40.434
1262.900, -1.991, -34.718, -39.512, -39.561
